"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f4d7f775a60","      ULEA UR25, UR4, UR5, 0x18","2335","1147","2335","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","14","0","0","0","0","20","0","0","0","4","115","53","2129","0","0","0","0","0","1","0","0","0","0","10","0","0","0","4","0","0","1132","0","0","0"
"0x7f4d7f775a70","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR25+0x10], R5","851","275","851","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","157","57","0","0","0","603","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273"
"0x7f4d7f775a80","@!P0  BRA 0x7f4d7f77d250","20242","13320","20242","2097152","67108864","52768896","32","25","0","-","-","-","0","0","0","0","0","0","52","0","0","0","19832","0","0","0","0","0","246","47","0","0","0","65","0","0","0","0","0","0","13281","0","0","0","0","0","0","0","0","0","0","39"
"0x7f4d7f775a90","      SHFL.IDX PT, R2, R0, RZ, 0x1f","517","55","517","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","133","62","0","0","0","288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"0x7f4d7f775aa0","      ISETP.NE.AND P0, PT, R2, RZ, PT","3801","1659","3801","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","58","0","0","0","0","105","73","3492","0","0","70","0","0","2","0","0","0","0","12","0","0","0","0","0","0","1645","0","0","0"
"0x7f4d7f775ab0","      PRMT R2, RZ, 0x7610, R2","171","54","171","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","13","0","0","0","0","34","54","0","0","0","69","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","52"
"0x7f4d7f775ac0","@P0   BRA 0x7f4d7f775af0","797","369","797","2097152","67108864","50331648","32","24","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","95","63","0","0","0","636","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","366"
"0x7f4d7f775ad0","      ELECT P0, URZ, PT","313","122","313","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","1","0","0","0","0","0","11","0","0","0","0","15","65","0","0","0","221","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","113"
"0x7f4d7f775ae0","      SEL R2, RZ, 0x1, !P0","109","38","109","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","35","16","0","0","0","45","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","27"
"0x7f4d7f775af0","      PRMT R2, R2, 0x9910, RZ","639","293","639","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","137","0","0","0","0","0","84","0","0","0","142","127","17","0","0","0","132","0","71","0","0","0","0","0","47","0","0","0","88","0","0","0","0","0","87"
"0x7f4d7f775b00","      BSSY B0, 0x7f4d7f775d20","116","48","116","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","10","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0"
"0x7f4d7f775b10","      ISETP.NE.AND P0, PT, R2, RZ, PT","308","113","308","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","31","0","0","0","0","85","66","0","0","0","125","0","0","1","0","0","0","0","25","0","0","0","0","0","0","0","0","0","87"
"0x7f4d7f775b20","@!P0  BRA 0x7f4d7f775d10","909","447","909","2097152","67108864","66584576","32","31","524288","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","68","79","0","0","0","761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","447"
"0x7f4d7f775b30","      MOV R2, 0x4000","389","195","389","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","53","0","0","0","0","0","8","0","0","0","0","10","70","0","0","0","248","0","34","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","159"
"0x7f4d7f775b40","      UIADD3 UR8, UR5, 0x400, URZ","16","0","16","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775b50","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","13","0","13","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775b60","      UIADD3 UR14, UP0, UR6, 0x30, URZ","15","0","15","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775b70","      SYNCS.ARRIVE.TRANS64 RZ, [UR25], R2","22","0","22","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775b80","      ULEA UR8, UR4, UR8, 0x18","28","0","28","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775b90","      UIADD3.X UR15, URZ, UR7, URZ, UP0, !UPT","98","5","98","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","64","12","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f4d7f775ba0","      UIADD3 UR24, UR8, 0x8000, URZ","49","10","49","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","16","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x7f4d7f775bb0","      UMOV UR10, 0x0","13","0","13","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775bc0","      UMOV UR11, 0x10000000","12","0","12","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775bd0","      UMOV UR26, URZ","48","17","48","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","5","0","0","0","19","0","0","0","0","0","6","18","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775be0","@P0   ELECT P1, URZ, PT","373","81","373","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","51","0","0","0","0","148","19","0","0","0","153","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","65"
"0x7f4d7f775bf0","      UTMALDG.4D desc[UR10], [UR24], [UR14]","23","0","23","524288","524288","524288","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775c00","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","628","110","628","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","13","0","0","0","0","111","0","0","0","0","307","14","0","0","0","183","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","83"
"0x7f4d7f775c10","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","64","11","64","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","4","0","0","0","0","6","0","0","0","0","19","16","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7f4d7f775c20","@P0   BRA.U.ANY 0x7f4d7f775be0","296","72","296","524288","524288","0","1","0","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","106","16","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72"
"0x7f4d7f775c30","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","158","34","158","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","45","19","0","0","0","63","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","30"
"0x7f4d7f775c40","      UIADD3 UR8, UR8, 0xa000, URZ","28","0","28","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775c50","      UMOV UR16, 0x0","19","0","19","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775c60","      UMOV UR17, 0x10000000","11","0","11","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775c70","      UMOV UR10, 0x40","18","0","18","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775c80","@P0   ELECT P1, URZ, PT","292","43","292","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","4","0","0","0","0","48","0","0","0","0","104","20","0","0","0","116","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","35"
"0x7f4d7f775c90","      UMOV UR9, UR25","14","0","14","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775ca0","      UMOV UR11, UR27","14","0","14","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775cb0","      UMOV UR12, UR28","15","0","15","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775cc0","      UMOV UR13, UR29","21","0","21","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775cd0","      UTMALDG.4D desc[UR16], [UR8], [UR14]","75","4","75","524288","524288","524288","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","48","10","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f4d7f775ce0","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","266","27","266","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","18","0","0","0","0","130","23","0","0","0","90","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","25"
"0x7f4d7f775cf0","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","325","28","325","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","75","0","0","0","0","210","20","0","0","0","18","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","5"
"0x7f4d7f775d00","@P0   BRA.U.ANY 0x7f4d7f775c80","323","59","323","524288","524288","0","1","0","0","-","-","-","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","114","16","0","0","0","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59"
"0x7f4d7f775d10","      BSYNC B0","1034","387","1034","2621440","67108864","67108864","25","25","0","-","-","-","0","0","0","0","0","189","13","0","0","0","0","0","0","0","0","557","192","16","0","0","0","67","0","77","1","0","0","0","0","0","0","0","0","295","0","0","0","0","0","14"
"0x7f4d7f775d20","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR25+0x18], R5","1288","472","1288","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","661","4","0","0","0","0","0","0","0","0","0","189","86","0","0","0","348","0","330","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141"
"0x7f4d7f775d30","@!P0  BRA 0x7f4d7f77d2d0","69059","17518","69059","2097152","67108864","65011712","32","31","0","-","-","-","0","0","0","0","0","0","3","0","0","0","68753","0","0","0","0","0","184","71","0","0","0","48","0","0","1","0","0","0","17495","0","0","0","0","0","0","0","0","0","0","22"
"0x7f4d7f775d40","      SHFL.IDX PT, R2, R0, RZ, 0x1f","333","195","333","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","66","0","0","0","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"0x7f4d7f775d50","      ISETP.NE.AND P0, PT, R2, RZ, PT","3562","2996","3562","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","31","69","3388","0","0","58","0","0","0","0","0","0","0","12","0","0","0","0","0","0","2935","0","0","49"
"0x7f4d7f775d60","      PRMT R2, RZ, 0x7610, R2","149","61","149","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","68","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61"
"0x7f4d7f775d70","@P0   BRA 0x7f4d7f775da0","759","522","759","2097152","67108864","50331648","32","24","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","19","60","0","0","0","675","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","521"
"0x7f4d7f775d80","      ELECT P0, URZ, PT","320","204","320","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","49","0","0","0","266","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","203"
"0x7f4d7f775d90","      SEL R2, RZ, 0x1, !P0","61","43","61","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43"
"0x7f4d7f775da0","      PRMT R2, R2, 0x9910, RZ","455","360","455","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","140","1","0","0","0","0","4","0","0","0","155","15","13","0","0","0","127","0","122","1","0","0","0","0","4","0","0","0","122","0","0","0","0","0","111"
"0x7f4d7f775db0","      BSSY B0, 0x7f4d7f775ff0","61","0","61","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775dc0","      ISETP.NE.AND P0, PT, R2, RZ, PT","230","125","230","2097152","67108864","67108864","32","32","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","18","66","0","0","0","140","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","122"
"0x7f4d7f775dd0","@!P0  BRA 0x7f4d7f775fe0","924","736","924","2097152","67108864","66584576","32","31","524288","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15","47","0","0","0","861","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","735"
"0x7f4d7f775de0","      IMAD.MOV.U32 R2, RZ, RZ, 0x4000","354","226","354","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","8","64","0","0","0","236","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"0x7f4d7f775df0","      UIADD3 UR14, UP0, UR6, 0x170, URZ","18","0","18","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e00","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","15","0","15","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e10","      UIADD3 UR8, UR5, 0x400, URZ","20","0","20","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e20","      SYNCS.ARRIVE.TRANS64 RZ, [UR25+0x8], R2","14","0","14","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e30","      UIADD3 UR9, UR25, 0x8, URZ","28","0","28","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e40","      UIADD3.X UR15, URZ, UR7, URZ, UP0, !UPT","36","7","36","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7f4d7f775e50","      ULEA UR8, UR4, UR8, 0x18","35","9","35","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","15","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7f4d7f775e60","      UMOV UR16, 0x0","18","0","18","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e70","      UMOV UR17, 0x10000000","20","0","20","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e80","      UMOV UR10, URZ","66","33","66","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","7","0","0","0","36","0","0","0","0","0","5","18","0","0","0","0","0","0","4","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775e90","@P0   ELECT P1, URZ, PT","276","114","276","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","45","0","0","0","0","68","20","0","0","0","138","0","0","1","0","0","0","0","29","0","0","0","0","0","0","0","0","0","84"
"0x7f4d7f775ea0","      UMOV UR11, UR27","14","0","14","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775eb0","      UMOV UR12, UR28","18","0","18","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f775ec0","      UMOV UR13, UR29","18","0","18","524288","524288","524288","1","1","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
