"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f903377c8f0","      ULEA UR4, UR5, UR4, 0x18","37","3","37","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","14","10","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f903377c900","      UIADD3 UR8, UR4, 0x18000, URZ","63","9","63","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","14","13","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7f903377c910","      S2UR UR13, SR_CTAID.Z","16","0","16","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c920","      NOP","118","27","118","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","57","11","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0x7f903377c930","@P0   ELECT P1, URZ, PT","149","41","149","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","8","0","0","0","0","32","9","0","0","0","96","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","40"
"0x7f903377c940","      UTMALDG.4D desc[UR14], [UR8], [UR6]","217","66","217","262144","262144","262144","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","22","15","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","0","0","0"
"0x7f903377c950","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","186","56","186","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","23","13","0","0","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56"
"0x7f903377c960","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","35","2","35","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","11","8","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f903377c970","@P0   BRA.U.ANY 0x7f903377c930","185","43","185","262144","262144","0","1","0","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","53","15","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43"
"0x7f903377c980","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","143","21","143","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","2","0","0","0","0","72","11","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
"0x7f903377c990","      UIADD3 UR8, UR4, 0x1c000, URZ","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c9a0","      UMOV UR10, 0x40","9","0","9","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c9b0","      UMOV UR4, 0x0","39","2","39","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","11","10","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f903377c9c0","      UMOV UR5, 0x10000000","14","0","14","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c9d0","@P0   ELECT P1, URZ, PT","166","33","166","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","15","0","0","0","0","60","13","0","0","0","73","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","21"
"0x7f903377c9e0","      UTMALDG.4D desc[UR4], [UR8], [UR6]","19","0","19","262144","262144","262144","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c9f0","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","141","39","141","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","17","7","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39"
"0x7f903377ca00","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","29","5","29","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","5","7","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f903377ca10","@P0   BRA.U.ANY 0x7f903377c9d0","145","48","145","262144","262144","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","8","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48"
"0x7f903377ca20","      BSYNC B0","768","328","768","1310720","33554432","33554432","25","25","0","-","-","-","0","0","0","0","0","0","131","0","0","0","0","0","0","0","0","0","518","56","8","0","0","0","55","0","57","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","16"
"0x7f903377ca30","      IADD3 R11, R11, 0x100, RZ","846","261","846","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","464","6","0","0","0","0","28","0","0","0","0","62","48","0","0","0","238","0","162","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","88"
"0x7f903377ca40","      IADD3 R10, R10, 0x2, RZ","145","30","145","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","0","43","43","0","0","0","52","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","28"
"0x7f903377ca50","      ISETP.NE.AND P0, PT, R11, 0x2080, PT","141","16","141","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","20","0","0","0","0","44","43","0","0","0","31","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","8"
"0x7f903377ca60","@P0   BRA 0x7f903377bcb0","814","202","814","1048576","33554432","32505856","32","31","0","-","-","-","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","220","45","0","0","0","524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202"
"0x7f903377ca70","      EXIT","236","73","236","32768","1048576","1048576","32","32","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","42","0","0","0","189","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72"
"0x7f903377ca80","      LEA R0, R2, R165, 0x18","158","78","158","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","11","0","141","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","2","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f903377ca90","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ+0x40], RZ","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377caa0","@!P0  NANOSLEEP.SYNCS 0x989680","0","0","0","65536","2097152","320","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cab0","@!P0  SYNCS.PHASECHK.TRANS64 P0, [R0+URZ+0x40], RZ","0","0","0","65536","2097152","320","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cac0","@!P0  BRA 0x7f903377ca80","0","0","0","65536","2097152","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cad0","      BRA 0x7f9033775850","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cae0","      S2R R3, SR_CgaCtaId","0","0","0","70121","2243872","2243872","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377caf0","      MOV R2, 0x400","0","0","0","70121","2243872","2243872","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb00","      LEA R2, R3, R2, 0x18","0","0","0","70121","2243872","2243872","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb10","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R2+URZ], RZ","0","0","0","70121","2243872","2243872","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb20","@!P0  NANOSLEEP.SYNCS 0x989680","0","0","0","70121","2243872","804128","32","11","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb30","@!P0  SYNCS.PHASECHK.TRANS64 P0, [R2+URZ], RZ","0","0","0","70121","2243872","804128","32","11","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb40","@!P0  BRA 0x7f903377cae0","0","0","0","70121","2243872","146720","32","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb50","      BRA 0x7f9033775940","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb60","      IMAD.MOV.U32 R8, RZ, RZ, R9","0","0","0","313","10016","10016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb70","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R15+URZ], R9","0","0","0","313","10016","10016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb80","@!P0  NANOSLEEP.SYNCS 0x989680","0","0","0","313","10016","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cb90","@!P0  SYNCS.PHASECHK.TRANS64 P0, [R15+URZ], R9","0","0","0","313","10016","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cba0","@!P0  BRA 0x7f903377cb70","0","0","0","313","10016","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cbb0","      BRA 0x7f9033777d90","0","0","0","313","10016","10016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cbc0","      MOV R9, R8","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cbd0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R6+URZ+0x10], R9","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cbe0","@!P0  NANOSLEEP.SYNCS 0x989680","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cbf0","@!P0  SYNCS.PHASECHK.TRANS64 P0, [R6+URZ+0x10], R9","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc00","@!P0  BRA 0x7f903377cbd0","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc10","      BRA 0x7f90337783a0","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc20","      S2R R6, SR_CgaCtaId","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc30","      MOV R0, 0x400","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc40","      MOV R2, 0x80000000","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc50","      MOV R3, 0x80000000","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc60","      LEA R0, R6, R0, 0x18","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc70","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ+0x18], R3","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc80","@!P0  NANOSLEEP.SYNCS 0x989680","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cc90","@!P0  SYNCS.PHASECHK.TRANS64 P0, [R0+URZ+0x18], R3","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cca0","@!P0  BRA 0x7f903377cc20","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377ccb0","      BRA 0x7f903377ad20","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377ccc0","      IMAD.MOV.U32 R8, RZ, RZ, RZ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377ccd0","      MOV R9, 0x1f","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cce0","      MOV R7, 0xffffffff","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377ccf0","      WARPSYNC.COLLECTIVE R7, 0x7f903377cd20","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cd00","      SHFL.IDX P0, R2, R0, R8, R9","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377cd10","      ENDCOLLECTIVE","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
